Month,Day,HI,LO,Year,"Date Time, GMT-07:00",Week Number,,,,
6,20,60.948,,2013,6/20/13 3:00,2,,,,
6,20,60.948,,2013,6/20/13 3:05,2,,,,
6,20,60.948,,2013,6/20/13 3:10,2,,,,
6,20,60.948,,2013,6/20/13 3:15,2,,,,
6,20,60.948,,2013,6/20/13 3:20,2,,,,
6,20,61.032,,2013,6/20/13 3:25,2,,,,
6,20,61.032,,2013,6/20/13 3:30,2,,,,
6,20,61.075,,2013,6/20/13 3:35,2,,,,
6,20,61.075,,2013,6/20/13 3:40,2,,,,
6,20,61.248,,2013,6/20/13 3:45,2,,,,
6,20,61.462,,2013,6/20/13 3:50,2,,,,
6,20,61.419,,2013,6/20/13 3:55,2,,,,
6,20,61.419,,2013,6/20/13 4:00,2,,,,
6,20,61.462,,2013,6/20/13 4:05,2,,,,
6,20,61.506,,2013,6/20/13 4:10,2,,,,
6,20,61.506,,2013,6/20/13 4:15,2,,,,
6,20,61.547,,2013,6/20/13 4:20,2,,,,
6,20,61.633,,2013,6/20/13 4:25,2,,,,
6,20,61.891,,2013,6/20/13 4:30,2,,,,
6,20,62.362,,2013,6/20/13 4:35,2,,,,
6,20,62.533,,2013,6/20/13 4:40,2,,,,
6,20,62.704,,2013,6/20/13 4:45,2,,,,
6,20,62.875,,2013,6/20/13 4:50,2,,,,
6,20,63.005,,2013,6/20/13 4:55,2,,,,
6,20,63.048,,2013,6/20/13 5:00,2,,,,
6,20,63.005,,2013,6/20/13 5:05,2,,,,
6,20,63.005,,2013,6/20/13 5:10,2,,,,
6,20,62.919,,2013,6/20/13 5:15,2,,,,
6,20,62.875,,2013,6/20/13 5:20,2,,,,
6,20,62.875,,2013,6/20/13 5:25,2,,,,
6,20,62.875,,2013,6/20/13 5:30,2,,,,
6,20,62.919,,2013,6/20/13 5:35,2,,,,
6,20,62.875,,2013,6/20/13 5:40,2,,,,
6,20,62.919,,2013,6/20/13 5:45,2,,,,
6,20,62.834,,2013,6/20/13 5:50,2,,,,
6,20,62.834,,2013,6/20/13 5:55,2,,,,
6,20,62.791,,2013,6/20/13 6:00,2,,,,
6,20,62.748,,2013,6/20/13 6:05,2,,,,
6,20,62.661,,2013,6/20/13 6:10,2,,,,
6,20,62.577,,2013,6/20/13 6:15,2,,,,
6,20,62.49,,2013,6/20/13 6:20,2,,,,
6,20,62.362,,2013,6/20/13 6:25,2,,,,
6,20,62.191,,2013,6/20/13 6:30,2,,,,
6,20,62.019,,2013,6/20/13 6:35,2,,,,
6,20,61.804,,2013,6/20/13 6:40,2,,,,
6,20,61.677,,2013,6/20/13 6:45,2,,,,
6,20,61.547,,2013,6/20/13 6:50,2,,,,
6,20,61.376,,2013,6/20/13 6:55,2,,,,
6,20,61.162,,2013,6/20/13 7:00,2,,,,
6,20,59.873,,2013,6/20/13 7:05,2,,,,
6,20,58.971,,2013,6/20/13 7:10,2,,,,
6,20,58.455,,2013,6/20/13 7:15,2,,,,
6,20,58.152,,2013,6/20/13 7:20,2,,,,
6,20,57.893,,2013,6/20/13 7:25,2,,,,
6,20,57.679,,2013,6/20/13 7:30,2,,,,
6,20,57.506,,2013,6/20/13 7:35,2,,,,
6,20,57.506,,2013,6/20/13 7:40,2,,,,
6,20,57.42,,2013,6/20/13 7:45,2,,,,
6,20,57.16,,2013,6/20/13 7:50,2,,,,
6,20,57.074,,2013,6/20/13 7:55,2,,,,
6,20,57.074,,2013,6/20/13 8:00,2,,,,
6,20,56.988,,2013,6/20/13 8:05,2,,,,
6,20,56.901,,2013,6/20/13 8:10,2,,,,
6,20,56.858,,2013,6/20/13 8:15,2,,,,
6,20,56.901,,2013,6/20/13 8:20,2,,,,
6,20,56.858,,2013,6/20/13 8:25,2,,,,
6,20,56.858,,2013,6/20/13 8:30,2,,,,
6,20,56.772,,2013,6/20/13 8:35,2,,,,
6,20,56.901,,2013,6/20/13 8:40,2,,,,
6,20,56.858,,2013,6/20/13 8:45,2,,,,
6,20,56.858,,2013,6/20/13 8:50,2,,,,
6,20,56.815,,2013,6/20/13 8:55,2,,,,
6,20,56.772,58.712,2013,6/20/13 9:00,2,,,,
6,20,56.728,59.014,2013,6/20/13 9:05,2,,,,
6,20,56.728,59.272,2013,6/20/13 9:10,2,,,,
6,20,56.815,59.445,2013,6/20/13 9:15,2,,,,
6,20,56.858,59.572,2013,6/20/13 9:20,2,,,,
6,20,56.858,59.702,2013,6/20/13 9:25,2,,,,
6,20,56.772,59.83,2013,6/20/13 9:30,2,,,,
6,20,56.772,60.003,2013,6/20/13 9:35,2,,,,
6,20,56.858,59.401,2013,6/20/13 9:40,2,,,,
6,20,56.988,58.325,2013,6/20/13 9:45,2,,,,
6,20,57.204,60.346,2013,6/20/13 9:50,2,,,,
6,20,57.247,61.506,2013,6/20/13 9:55,2,,,,
6,20,57.247,61.677,2013,6/20/13 10:00,2,,,,
6,20,57.29,61.761,2013,6/20/13 10:05,2,,,,
6,20,57.463,61.804,2013,6/20/13 10:10,2,,,,
6,20,57.636,61.848,2013,6/20/13 10:15,2,,,,
6,20,57.765,61.891,2013,6/20/13 10:20,2,,,,
6,20,57.85,61.891,2013,6/20/13 10:25,2,,,,
6,20,57.893,61.891,2013,6/20/13 10:30,2,,,,
6,20,59.099,61.891,2013,6/20/13 10:35,2,,,,
6,20,59.83,61.891,2013,6/20/13 10:40,2,,,,
6,20,60.089,61.891,2013,6/20/13 10:45,2,,,,
6,20,60.303,61.891,2013,6/20/13 10:50,2,,,,
6,20,60.433,61.891,2013,6/20/13 10:55,2,,,,
6,20,60.561,61.848,2013,6/20/13 11:00,2,,,,
6,20,60.647,61.848,2013,6/20/13 11:05,2,,,,
6,20,60.775,61.804,2013,6/20/13 11:10,2,,,,
6,20,60.904,61.804,2013,6/20/13 11:15,2,,,,
6,20,60.991,61.761,2013,6/20/13 11:20,2,,,,
6,20,61.032,61.761,2013,6/20/13 11:25,2,,,,
6,20,61.205,61.72,2013,6/20/13 11:30,2,,,,
6,20,61.376,61.72,2013,6/20/13 11:35,2,,,,
6,20,61.462,61.72,2013,6/20/13 11:40,2,,,,
6,20,61.59,61.72,2013,6/20/13 11:45,2,,,,
6,20,61.677,61.677,2013,6/20/13 11:50,2,,,,
6,20,61.72,61.633,2013,6/20/13 11:55,2,,,,
6,20,61.804,61.633,2013,6/20/13 12:00,2,,,,
6,20,61.804,61.59,2013,6/20/13 12:05,2,,,,
6,20,61.804,61.547,2013,6/20/13 12:10,2,,,,
6,20,61.848,61.547,2013,6/20/13 12:15,2,,,,
6,20,61.891,61.506,2013,6/20/13 12:20,2,,,,
6,20,61.891,61.506,2013,6/20/13 12:25,2,,,,
6,20,61.934,61.462,2013,6/20/13 12:30,2,,,,
6,20,61.934,61.419,2013,6/20/13 12:35,2,,,,
6,20,61.934,61.333,2013,6/20/13 12:40,2,,,,
6,20,61.934,61.248,2013,6/20/13 12:45,2,,,,
6,20,61.891,61.205,2013,6/20/13 12:50,2,,,,
6,20,61.891,61.162,2013,6/20/13 12:55,2,,,,
6,20,61.934,61.162,2013,6/20/13 13:00,2,,,,
6,20,61.934,61.205,2013,6/20/13 13:05,2,,,,
6,20,61.934,61.162,2013,6/20/13 13:10,2,,,,
6,20,61.977,61.162,2013,6/20/13 13:15,2,,,,
6,20,61.934,61.119,2013,6/20/13 13:20,2,,,,
6,20,61.934,61.075,2013,6/20/13 13:25,2,,,,
6,20,61.891,61.032,2013,6/20/13 13:30,2,,,,
6,20,61.891,61.032,2013,6/20/13 13:35,2,,,,
6,20,61.848,61.032,2013,6/20/13 13:40,2,,,,
6,20,61.848,60.991,2013,6/20/13 13:45,2,,,,
6,20,61.804,61.032,2013,6/20/13 13:50,2,,,,
6,20,61.804,60.991,2013,6/20/13 13:55,2,,,,
6,20,61.804,60.991,2013,6/20/13 14:00,2,,,,
6,20,61.804,60.991,2013,6/20/13 14:05,2,,,,
6,20,61.804,60.991,2013,6/20/13 14:10,2,,,,
6,20,61.804,60.948,2013,6/20/13 14:15,2,,,,
6,20,61.804,60.991,2013,6/20/13 14:20,2,,,,
6,20,61.804,60.904,2013,6/20/13 14:25,2,,,,
6,20,61.804,60.904,2013,6/20/13 14:30,2,,,,
6,20,61.804,60.861,2013,6/20/13 14:35,2,,,,
6,20,61.804,60.818,2013,6/20/13 14:40,2,,,,
6,20,61.804,60.818,2013,6/20/13 14:45,2,,,,
6,20,61.761,60.775,2013,6/20/13 14:50,2,,,,
6,20,61.72,60.647,2013,6/20/13 14:55,2,,,,
6,20,61.72,60.604,2013,6/20/13 15:00,2,,,,
6,20,61.72,60.604,2013,6/20/13 15:05,2,,,,
6,20,61.72,60.604,2013,6/20/13 15:10,2,,,,
6,20,61.72,60.604,2013,6/20/13 15:15,2,,,,
6,20,61.72,60.604,2013,6/20/13 15:20,2,,,,
6,20,61.761,60.604,2013,6/20/13 15:25,2,,,,
6,20,61.72,60.647,2013,6/20/13 15:30,2,,,,
6,20,61.677,60.604,2013,6/20/13 15:35,2,,,,
6,20,61.633,60.604,2013,6/20/13 15:40,2,,,,
6,20,61.633,60.647,2013,6/20/13 15:45,2,,,,
6,20,61.633,60.647,2013,6/20/13 15:50,2,,,,
6,20,61.59,60.647,2013,6/20/13 15:55,2,,,,
6,20,61.633,60.604,2013,6/20/13 16:00,2,,,,
6,20,61.59,60.604,2013,6/20/13 16:05,2,,,,
6,20,61.59,60.561,2013,6/20/13 16:10,2,,,,
6,20,61.547,60.517,2013,6/20/13 16:15,2,,,,
6,20,61.547,60.517,2013,6/20/13 16:20,2,,,,
6,20,61.506,60.517,2013,6/20/13 16:25,2,,,,
6,20,61.506,60.474,2013,6/20/13 16:30,2,,,,
6,20,61.462,60.474,2013,6/20/13 16:35,2,,,,
6,20,61.462,60.346,2013,6/20/13 16:40,2,,,,
6,20,61.462,60.174,2013,6/20/13 16:45,2,,,,
6,20,61.506,60.089,2013,6/20/13 16:50,2,,,,
6,20,61.547,60.132,2013,6/20/13 16:55,2,,,,
6,20,61.547,60.089,2013,6/20/13 17:00,2,,,,
6,20,61.547,60.132,2013,6/20/13 17:05,2,,,,
6,20,61.547,60.089,2013,6/20/13 17:10,2,,,,
6,20,61.59,60.132,2013,6/20/13 17:15,2,,,,
6,20,61.59,60.132,2013,6/20/13 17:20,2,,,,
6,20,61.547,60.132,2013,6/20/13 17:25,2,,,,
6,20,61.59,60.132,2013,6/20/13 17:30,2,,,,
6,20,61.59,60.132,2013,6/20/13 17:35,2,,,,
6,20,61.633,60.089,2013,6/20/13 17:40,2,,,,
6,20,61.633,60.089,2013,6/20/13 17:45,2,,,,
6,20,61.633,60.003,2013,6/20/13 17:50,2,,,,
6,20,61.677,59.873,2013,6/20/13 17:55,2,,,,
6,20,61.677,59.873,2013,6/20/13 18:00,2,,,,
6,20,61.677,59.83,2013,6/20/13 18:05,2,,,,
6,20,61.677,59.745,2013,6/20/13 18:10,2,,,,
6,20,61.677,59.702,2013,6/20/13 18:15,2,,,,
6,20,61.677,59.616,2013,6/20/13 18:20,2,,,,
6,20,61.677,59.616,2013,6/20/13 18:25,2,,,,
6,20,61.677,59.659,2013,6/20/13 18:30,2,,,,
6,20,61.677,59.659,2013,6/20/13 18:35,2,,,,
6,20,61.72,59.659,2013,6/20/13 18:40,2,,,,
6,20,61.72,59.659,2013,6/20/13 18:45,2,,,,
6,20,61.761,59.702,2013,6/20/13 18:50,2,,,,
6,20,61.72,59.702,2013,6/20/13 18:55,2,,,,
6,20,61.761,59.702,2013,6/20/13 19:00,2,,,,
6,20,61.761,59.702,2013,6/20/13 19:05,2,,,,
6,20,61.761,59.659,2013,6/20/13 19:10,2,,,,
6,20,61.72,59.659,2013,6/20/13 19:15,2,,,,
6,20,61.72,59.659,2013,6/20/13 19:20,2,,,,
6,20,61.72,59.659,2013,6/20/13 19:25,2,,,,
6,20,61.72,59.659,2013,6/20/13 19:30,2,,,,
6,20,61.72,59.659,2013,6/20/13 19:35,2,,,,
6,20,61.72,59.702,2013,6/20/13 19:40,2,,,,
6,20,61.72,59.745,2013,6/20/13 19:45,2,,,,
6,20,61.72,59.659,2013,6/20/13 19:50,2,,,,
6,20,61.677,59.659,2013,6/20/13 19:55,2,,,,
6,20,61.633,59.702,2013,6/20/13 20:00,2,,,,
6,20,61.633,59.659,2013,6/20/13 20:05,2,,,,
6,20,61.633,59.659,2013,6/20/13 20:10,2,,,,
6,20,61.633,59.659,2013,6/20/13 20:15,2,,,,
6,20,61.633,59.659,2013,6/20/13 20:20,2,,,,
6,20,61.633,59.659,2013,6/20/13 20:25,2,,,,
6,20,61.59,59.616,2013,6/20/13 20:30,2,,,,
6,20,61.547,59.529,2013,6/20/13 20:35,2,,,,
6,20,61.506,59.486,2013,6/20/13 20:40,2,,,,
6,20,61.376,59.445,2013,6/20/13 20:45,2,,,,
6,20,61.29,59.315,2013,6/20/13 20:50,2,,,,
6,20,61.205,59.272,2013,6/20/13 20:55,2,,,,
6,20,61.119,59.229,2013,6/20/13 21:00,2,,,,
6,20,61.075,59.229,2013,6/20/13 21:05,2,,,,
6,20,61.032,59.229,2013,6/20/13 21:10,2,,,,
6,20,60.991,59.229,2013,6/20/13 21:15,2,,,,
6,20,60.948,59.185,2013,6/20/13 21:20,2,,,,
6,20,60.861,59.185,2013,6/20/13 21:25,2,,,,
6,20,60.775,59.272,2013,6/20/13 21:30,2,,,,
6,20,60.69,59.272,2013,6/20/13 21:35,2,,,,
6,20,60.604,59.315,2013,6/20/13 21:40,2,,,,
6,20,60.604,59.358,2013,6/20/13 21:45,2,,,,
6,20,60.604,59.358,2013,6/20/13 21:50,2,,,,
6,20,60.604,59.358,2013,6/20/13 21:55,2,,,,
6,20,60.647,59.358,2013,6/20/13 22:00,2,,,,
6,20,60.647,59.358,2013,6/20/13 22:05,2,,,,
6,20,60.604,59.358,2013,6/20/13 22:10,2,,,,
6,20,60.604,59.358,2013,6/20/13 22:15,2,,,,
6,20,60.561,59.401,2013,6/20/13 22:20,2,,,,
6,20,60.561,59.401,2013,6/20/13 22:25,2,,,,
6,20,60.517,59.358,2013,6/20/13 22:30,2,,,,
6,20,60.517,59.358,2013,6/20/13 22:35,2,,,,
6,20,60.517,59.358,2013,6/20/13 22:40,2,,,,
6,20,60.517,59.358,2013,6/20/13 22:45,2,,,,
6,20,60.433,59.358,2013,6/20/13 22:50,2,,,,
6,20,60.346,59.358,2013,6/20/13 22:55,2,,,,
6,20,60.26,59.401,2013,6/20/13 23:00,2,,,,
6,20,60.26,59.401,2013,6/20/13 23:05,2,,,,
6,20,60.26,59.401,2013,6/20/13 23:10,2,,,,
6,20,60.217,59.401,2013,6/20/13 23:15,2,,,,
6,20,60.174,59.401,2013,6/20/13 23:20,2,,,,
6,20,60.132,59.315,2013,6/20/13 23:25,2,,,,
6,20,60.132,59.272,2013,6/20/13 23:30,2,,,,
6,20,60.132,59.272,2013,6/20/13 23:35,2,,,,
6,20,60.089,59.272,2013,6/20/13 23:40,2,,,,
6,20,60.089,59.272,2013,6/20/13 23:45,2,,,,
6,20,60.089,59.272,2013,6/20/13 23:50,2,,,,
6,20,60.089,59.272,2013,6/20/13 23:55,2,,,,
6,21,60.046,59.185,2013,6/21/13 0:00,2,,,,
6,21,60.046,59.185,2013,6/21/13 0:05,2,,,,
6,21,60.089,59.142,2013,6/21/13 0:10,2,,,,
6,21,60.089,59.099,2013,6/21/13 0:15,2,,,,
6,21,60.046,58.885,2013,6/21/13 0:20,2,,,,
6,21,60.046,58.755,2013,6/21/13 0:25,2,,,,
6,21,60.003,58.712,2013,6/21/13 0:30,2,,,,
6,21,60.003,58.669,2013,6/21/13 0:35,2,,,,
6,21,59.959,58.626,2013,6/21/13 0:40,2,,,,
6,21,59.959,58.626,2013,6/21/13 0:45,2,,,,
6,21,59.916,58.626,2013,6/21/13 0:50,2,,,,
6,21,59.916,58.582,2013,6/21/13 0:55,2,,,,
6,21,59.916,58.582,2013,6/21/13 1:00,2,,,,
6,21,59.873,58.582,2013,6/21/13 1:05,2,,,,
6,21,59.873,58.582,2013,6/21/13 1:10,2,,,,
6,21,59.83,58.582,2013,6/21/13 1:15,2,,,,
6,21,59.788,58.582,2013,6/21/13 1:20,2,,,,
6,21,59.745,58.582,2013,6/21/13 1:25,2,,,,
6,21,59.745,58.582,2013,6/21/13 1:30,2,,,,
6,21,59.745,58.582,2013,6/21/13 1:35,2,,,,
6,21,59.702,58.582,2013,6/21/13 1:40,2,,,,
6,21,59.659,58.582,2013,6/21/13 1:45,2,,,,
6,21,59.659,58.582,2013,6/21/13 1:50,2,,,,
6,21,59.616,58.582,2013,6/21/13 1:55,2,,,,
6,21,59.659,58.582,2013,6/21/13 2:00,2,,,,
6,21,59.616,58.582,2013,6/21/13 2:05,2,,,,
6,21,59.616,58.582,2013,6/21/13 2:10,2,,,,
6,21,59.572,58.582,2013,6/21/13 2:15,2,,,,
6,21,59.572,58.582,2013,6/21/13 2:20,2,,,,
6,21,59.572,58.582,2013,6/21/13 2:25,2,,,,
6,21,59.572,58.582,2013,6/21/13 2:30,2,,,,
6,21,59.572,58.582,2013,6/21/13 2:35,2,,,,
6,21,59.529,58.582,2013,6/21/13 2:40,2,,,,
6,21,59.486,58.582,2013,6/21/13 2:45,2,,,,
6,21,59.486,58.541,2013,6/21/13 2:50,2,,,,
6,21,59.486,58.582,2013,6/21/13 2:55,2,,,,
6,21,59.486,58.582,2013,6/21/13 3:00,2,,,,
6,21,59.486,58.582,2013,6/21/13 3:05,2,,,,
6,21,59.486,58.626,2013,6/21/13 3:10,2,,,,
6,21,59.486,58.626,2013,6/21/13 3:15,2,,,,
6,21,59.486,58.626,2013,6/21/13 3:20,2,,,,
6,21,59.445,58.626,2013,6/21/13 3:25,2,,,,
6,21,59.445,58.669,2013,6/21/13 3:30,2,,,,
6,21,59.445,58.669,2013,6/21/13 3:35,2,,,,
6,21,59.401,58.626,2013,6/21/13 3:40,2,,,,
6,21,59.401,58.626,2013,6/21/13 3:45,2,,,,
6,21,59.401,58.626,2013,6/21/13 3:50,2,,,,
6,21,59.401,58.626,2013,6/21/13 3:55,2,,,,
6,21,59.401,58.626,2013,6/21/13 4:00,2,,,,
6,21,59.358,58.626,2013,6/21/13 4:05,2,,,,
6,21,59.358,58.669,2013,6/21/13 4:10,2,,,,
6,21,59.358,58.669,2013,6/21/13 4:15,2,,,,
6,21,59.401,58.669,2013,6/21/13 4:20,2,,,,
6,21,59.401,58.669,2013,6/21/13 4:25,2,,,,
6,21,59.401,58.669,2013,6/21/13 4:30,2,,,,
6,21,59.401,58.712,2013,6/21/13 4:35,2,,,,
6,21,59.445,58.712,2013,6/21/13 4:40,2,,,,
6,21,59.401,58.712,2013,6/21/13 4:45,2,,,,
6,21,59.486,58.712,2013,6/21/13 4:50,2,,,,
6,21,59.486,58.712,2013,6/21/13 4:55,2,,,,
6,21,59.529,58.755,2013,6/21/13 5:00,2,,,,
6,21,59.529,58.755,2013,6/21/13 5:05,2,,,,
6,21,59.572,58.755,2013,6/21/13 5:10,2,,,,
6,21,59.572,58.755,2013,6/21/13 5:15,2,,,,
6,21,59.572,58.755,2013,6/21/13 5:20,2,,,,
6,21,59.659,58.755,2013,6/21/13 5:25,2,,,,
6,21,59.659,58.798,2013,6/21/13 5:30,2,,,,
6,21,59.745,58.842,2013,6/21/13 5:35,2,,,,
6,21,59.788,58.885,2013,6/21/13 5:40,2,,,,
6,21,59.83,58.928,2013,6/21/13 5:45,2,,,,
6,21,59.873,59.014,2013,6/21/13 5:50,2,,,,
6,21,59.916,59.099,2013,6/21/13 5:55,2,,,,
6,21,59.916,59.099,2013,6/21/13 6:00,2,,,,
6,21,59.916,59.185,2013,6/21/13 6:05,2,,,,
6,21,59.916,59.229,2013,6/21/13 6:10,2,,,,
6,21,59.916,59.229,2013,6/21/13 6:15,2,,,,
6,21,59.916,59.272,2013,6/21/13 6:20,2,,,,
6,21,59.916,59.315,2013,6/21/13 6:25,2,,,,
6,21,59.873,59.358,2013,6/21/13 6:30,2,,,,
6,21,59.788,59.358,2013,6/21/13 6:35,2,,,,
6,21,59.745,59.401,2013,6/21/13 6:40,2,,,,
6,21,59.659,59.401,2013,6/21/13 6:45,2,,,,
6,21,59.572,59.401,2013,6/21/13 6:50,2,,,,
6,21,59.486,59.401,2013,6/21/13 6:55,2,,,,
6,21,59.401,59.401,2013,6/21/13 7:00,2,,,,
6,21,59.358,59.401,2013,6/21/13 7:05,2,,,,
6,21,59.272,59.401,2013,6/21/13 7:10,2,,,,
6,21,59.142,59.358,2013,6/21/13 7:15,2,,,,
6,21,58.066,59.358,2013,6/21/13 7:20,2,,,,
6,21,57.636,59.358,2013,6/21/13 7:25,2,,,,
6,21,57.376,59.358,2013,6/21/13 7:30,2,,,,
6,21,57.16,59.358,2013,6/21/13 7:35,2,,,,
6,21,57.117,59.315,2013,6/21/13 7:40,2,,,,
6,21,56.988,59.272,2013,6/21/13 7:45,2,,,,
6,21,56.944,59.185,2013,6/21/13 7:50,2,,,,
6,21,56.944,59.142,2013,6/21/13 7:55,2,,,,
6,21,56.988,59.099,2013,6/21/13 8:00,2,,,,
6,21,56.901,59.099,2013,6/21/13 8:05,2,,,,
6,21,56.944,59.056,2013,6/21/13 8:10,2,,,,
6,21,56.944,59.056,2013,6/21/13 8:15,2,,,,
6,21,57.031,59.014,2013,6/21/13 8:20,2,,,,
6,21,57.247,59.014,2013,6/21/13 8:25,2,,,,
6,21,57.636,59.142,2013,6/21/13 8:30,2,,,,
6,21,57.765,59.142,2013,6/21/13 8:35,2,,,,
6,21,58.152,59.229,2013,6/21/13 8:40,2,,,,
6,21,58.626,58.195,2013,6/21/13 8:45,2,,,,
6,21,58.712,57.204,2013,6/21/13 8:50,2,,,,
6,21,58.971,57.117,2013,6/21/13 8:55,2,,,,
6,21,59.529,57.463,2013,6/21/13 9:00,2,,,,
6,21,60.561,58.282,2013,6/21/13 9:05,2,,,,
6,21,61.419,59.014,2013,6/21/13 9:10,2,,,,
6,21,62.105,59.702,2013,6/21/13 9:15,2,,,,
6,21,61.977,59.702,2013,6/21/13 9:20,2,,,,
6,21,62.49,60.647,2013,6/21/13 9:25,2,,,,
6,21,63.005,60.517,2013,6/21/13 9:30,2,,,,
6,21,62.62,60.474,2013,6/21/13 9:35,2,,,,
6,21,62.319,60.217,2013,6/21/13 9:40,2,,,,
6,21,62.62,60.346,2013,6/21/13 9:45,2,,,,
6,21,62.834,60.647,2013,6/21/13 9:50,2,,,,
6,21,63.005,60.991,2013,6/21/13 9:55,2,,,,
6,21,64.074,60.904,2013,6/21/13 10:00,2,,,,
6,21,63.946,60.948,2013,6/21/13 10:05,2,,,,
6,21,63.689,60.948,2013,6/21/13 10:10,2,,,,
6,21,63.946,60.733,2013,6/21/13 10:15,2,,,,
6,21,65.059,60.904,2013,6/21/13 10:20,2,,,,
6,21,64.845,60.818,2013,6/21/13 10:25,2,,,,
6,21,64.418,60.647,2013,6/21/13 10:30,2,,,,
6,21,64.375,60.775,2013,6/21/13 10:35,2,,,,
6,21,63.862,60.948,2013,6/21/13 10:40,2,,,,
6,21,63.689,60.604,2013,6/21/13 10:45,2,,,,
6,21,63.903,60.474,2013,6/21/13 10:50,2,,,,
6,21,64.117,60.39,2013,6/21/13 10:55,2,,,,
6,21,64.418,60.39,2013,6/21/13 11:00,2,,,,
6,21,64.375,60.39,2013,6/21/13 11:05,2,,,,
6,21,64.803,60.39,2013,6/21/13 11:10,2,,,,
6,21,65.359,60.433,2013,6/21/13 11:15,2,,,,
6,21,66.173,60.474,2013,6/21/13 11:20,2,,,,
6,21,67.199,60.517,2013,6/21/13 11:25,2,,,,
6,21,68.313,60.517,2013,6/21/13 11:30,2,,,,
6,21,69.085,60.517,2013,6/21/13 11:35,2,,,,
6,21,69.256,60.561,2013,6/21/13 11:40,2,,,,
6,21,69.386,60.561,2013,6/21/13 11:45,2,,,,
6,21,69.942,60.604,2013,6/21/13 11:50,2,,,,
6,21,68.27,60.604,2013,6/21/13 11:55,2,,,,
6,21,66.214,60.604,2013,6/21/13 12:00,2,,,,
6,21,65.188,60.561,2013,6/21/13 12:05,2,,,,
6,21,64.76,60.561,2013,6/21/13 12:10,2,,,,
6,21,64.546,60.604,2013,6/21/13 12:15,2,,,,
6,21,64.632,60.561,2013,6/21/13 12:20,2,,,,
6,21,64.332,60.561,2013,6/21/13 12:25,2,,,,
6,21,64.161,60.561,2013,6/21/13 12:30,2,,,,
6,21,63.689,60.26,2013,6/21/13 12:35,2,,,,
6,21,63.39,60.132,2013,6/21/13 12:40,2,,,,
6,21,63.048,60.346,2013,6/21/13 12:45,2,,,,
6,21,62.962,60.39,2013,6/21/13 12:50,2,,,,
6,21,62.834,60.517,2013,6/21/13 12:55,2,,,,
6,21,62.577,60.474,2013,6/21/13 13:00,2,,,,
6,21,62.362,60.39,2013,6/21/13 13:05,2,,,,
6,21,62.191,60.303,2013,6/21/13 13:10,2,,,,
6,21,62.019,60.303,2013,6/21/13 13:15,2,,,,
6,21,61.934,60.303,2013,6/21/13 13:20,2,,,,
6,21,61.977,60.303,2013,6/21/13 13:25,2,,,,
6,21,61.891,60.346,2013,6/21/13 13:30,2,,,,
6,21,62.019,60.39,2013,6/21/13 13:35,2,,,,
6,21,61.977,60.433,2013,6/21/13 13:40,2,,,,
6,21,61.891,60.474,2013,6/21/13 13:45,2,,,,
6,21,61.804,60.474,2013,6/21/13 13:50,2,,,,
6,21,61.891,59.745,2013,6/21/13 13:55,2,,,,
6,21,61.72,59.272,2013,6/21/13 14:00,2,,,,
6,21,61.72,59.142,2013,6/21/13 14:05,2,,,,
6,21,61.804,59.014,2013,6/21/13 14:10,2,,,,
6,21,61.804,58.928,2013,6/21/13 14:15,2,,,,
6,21,61.804,58.928,2013,6/21/13 14:20,2,,,,
6,21,61.848,58.971,2013,6/21/13 14:25,2,,,,
6,21,61.934,59.056,2013,6/21/13 14:30,2,,,,
6,21,61.934,59.142,2013,6/21/13 14:35,2,,,,
6,21,61.891,59.185,2013,6/21/13 14:40,2,,,,
6,21,61.804,59.229,2013,6/21/13 14:45,2,,,,
6,21,61.848,59.272,2013,6/21/13 14:50,2,,,,
6,21,61.804,59.229,2013,6/21/13 14:55,2,,,,
6,21,61.891,59.272,2013,6/21/13 15:00,2,,,,
6,21,61.677,59.229,2013,6/21/13 15:05,2,,,,
6,21,61.547,59.315,2013,6/21/13 15:10,2,,,,
6,21,61.205,59.401,2013,6/21/13 15:15,2,,,,
6,21,60.991,59.358,2013,6/21/13 15:20,2,,,,
6,21,61.075,59.401,2013,6/21/13 15:25,2,,,,
6,21,60.948,59.445,2013,6/21/13 15:30,2,,,,
6,21,60.69,59.529,2013,6/21/13 15:35,2,,,,
6,21,60.733,59.616,2013,6/21/13 15:40,2,,,,
6,21,60.647,59.529,2013,6/21/13 15:45,2,,,,
6,21,60.604,59.616,2013,6/21/13 15:50,2,,,,
6,21,60.604,59.659,2013,6/21/13 15:55,2,,,,
6,21,60.604,59.702,2013,6/21/13 16:00,2,,,,
6,21,60.647,59.702,2013,6/21/13 16:05,2,,,,
6,21,60.775,59.83,2013,6/21/13 16:10,2,,,,
6,21,60.775,59.788,2013,6/21/13 16:15,2,,,,
6,21,60.861,59.83,2013,6/21/13 16:20,2,,,,
6,21,60.904,59.83,2013,6/21/13 16:25,2,,,,
6,21,60.948,59.788,2013,6/21/13 16:30,2,,,,
6,21,60.991,59.83,2013,6/21/13 16:35,2,,,,
6,21,61.075,59.788,2013,6/21/13 16:40,2,,,,
6,21,61.075,59.788,2013,6/21/13 16:45,2,,,,
6,21,61.119,59.83,2013,6/21/13 16:50,2,,,,
6,21,61.205,59.873,2013,6/21/13 16:55,2,,,,
6,21,61.248,59.959,2013,6/21/13 17:00,2,,,,
